Temp(0to1),time(0to1),B/A(0to1),T,t,B/A,mz189,mz278,mz375,mz410,mz430,mz494,mz524,Yield 494/430
0.3,0.9,1,59,55.4,36.585,0,9796730,1185693,331075600,75366700,1825001000,123225930,0.960340991
0.3,1,1,59,60,36.585,0,10047100,1166700,322419000,98003000,1831560000,114616700,0.949209743
0.4,0,1,72,14,36.585,0,9954000,933300,305880000,152860000,1550920000,113162000,0.910281844
0.4,0.1,1,72,18.6,36.585,0,9929960,1083393,330710400,75684400,1619634000,130421060,0.955356823
0.4,0.2,1,72,23.2,36.585,0,9931300,1214372,351856800,10056800,1680704000,144816120,0.994051908
0.4,0.3,1,72,27.8,36.585,0,9958020,1326237,369319200,-44022800,1734130000,156347180,1.026047342
0.4,0.4,1,72,32.4,36.585,0,10010120,1418988,383097600,-86554400,1779912000,165014240,1.051114071
0.4,0.5,1,72,37,36.585,0,10087600,1492625,393192000,-117538000,1818050000,170817300,1.069119183
0.4,0.6,1,72,41.6,36.585,0,10190460,1547148,399602400,-136973600,1848544000,173756360,1.080028026
0.4,0.7,1,72,46.2,36.585,0,10318700,1582557,402328800,-144861200,1871394000,173831420,1.083902953
0.4,0.8,1,72,50.8,36.585,0,10472320,1598852,401371200,-141200800,1886600000,171042480,1.080898857
0.4,0.9,1,72,55.4,36.585,0,10651320,1596033,396729600,-125992400,1894162000,165389540,1.071255834
0.4,1,1,72,60,36.585,0,10855700,1574100,388404000,-99236000,1894080000,156872600,1.055289485
0.5,0,1,85,14,36.585,0,11286500,1397700,353995000,-26100000,1635250000,157415000,1.016219743
0.5,0.1,1,85,18.6,36.585,0,11216470,1544853,379156400,-99155500,1697323000,174766350,1.062043246
0.5,0.2,1,85,23.2,36.585,0,11171820,1672892,400633800,-160663000,1751752000,189253700,1.100976752
0.5,0.3,1,85,27.8,36.585,0,11152550,1781817,418427200,-210622500,1798537000,200877050,1.132640958
0.5,0.4,1,85,32.4,36.585,0,11158660,1871628,432536600,-249034000,1837678000,209636400,1.156758846
0.5,0.5,1,85,37,36.585,0,11190150,1942325,442962000,-275897500,1869175000,215531750,1.173163495
0.5,0.6,1,85,41.6,36.585,0,11247020,1993908,449703400,-291213000,1893028000,218563100,1.181801893
0.5,0.7,1,85,46.2,36.585,0,11329270,2026377,452760800,-294980500,1909237000,218730450,1.18273459
0.5,0.8,1,85,50.8,36.585,0,11436900,2039732,452134200,-287200000,1917802000,216033800,1.176131269
0.5,0.9,1,85,55.4,36.585,0,11569910,2033973,447823600,-267871500,1918723000,210473150,1.162262626
0.5,1,1,85,60,36.585,0,11728300,2009100,439829000,-236995000,1912000000,202048500,1.14148913
0.6,0,1,98,14,36.585,0,12683000,1889700,387550000,-145580000,1674980000,204588000,1.095187655
0.6,0.1,1,98,18.6,36.585,0,12566980,2033913,413042400,-214515400,1730412000,222031640,1.141510575
0.6,0.2,1,98,23.2,36.585,0,12476340,2159012,434850800,-271902800,1778200000,236611280,1.180510725
0.6,0.3,1,98,27.8,36.585,0,12411080,2264997,452975200,-317742200,1818344000,248326920,1.211743182
0.6,0.4,1,98,32.4,36.585,0,12371200,2351868,467415600,-352033600,1850844000,257178560,1.234875338
0.6,0.5,1,98,37,36.585,0,12356700,2419625,478172000,-374777000,1875700000,263166200,1.249697686
0.6,0.6,1,98,41.6,36.585,0,12367580,2468268,485244400,-385972400,1892912000,266289840,1.256129974
0.6,0.7,1,98,46.2,36.585,0,12403840,2497797,488632800,-385619800,1902480000,266549480,1.254222373
0.6,0.8,1,98,50.8,36.585,0,12465480,2508212,488337200,-373719200,1904404000,263945120,1.244151637
0.6,0.9,1,98,55.4,36.585,0,12552500,2499513,484357600,-350270600,1898684000,258476760,1.226212586
0.6,1,1,98,60,36.585,0,12664900,2471700,476694000,-315274000,1885320000,250144400,1.200805581
0.7,0,1,111,14,36.585,0,14143500,2409300,406545000,-205580000,1670110000,254681000,1.140372679
0.7,0.1,1,111,18.6,36.585,0,13981490,2550573,432368400,-270395300,1718901000,272216930,1.186671892
0.7,0.2,1,111,23.2,36.585,0,13844860,2672732,454507800,-323662600,1760048000,286888860,1.225331307
0.7,0.3,1,111,27.8,36.585,0,13733610,2775777,472963200,-365381900,1793551000,298696790,1.255839382
0.7,0.4,1,111,32.4,36.585,0,13647740,2859708,487734600,-395553200,1819410000,307640720,1.27780406
0.7,0.5,1,111,37,36.585,0,13587250,2924525,498822000,-414176500,1837625000,313720650,1.290966972
0.7,0.6,1,111,41.6,36.585,0,13552140,2970228,506225400,-421251800,1848196000,316936580,1.295212525
0.7,0.7,1,111,46.2,36.585,0,13542410,2996817,509944800,-416779100,1851123000,317288510,1.29057125
0.7,0.8,1,111,50.8,36.585,0,13558060,3004292,509980200,-400758400,1846406000,314776440,1.277217214
0.7,0.9,1,111,55.4,36.585,0,13599090,2992653,506331600,-373189700,1834045000,309400370,1.25545973
0.7,1,1,111,60,36.585,0,13665500,2961900,498999000,-334073000,1814040000,301160300,1.225730033
0.8,0,1,124,14,36.585,0,15668000,2956500,410980000,-206100000,1620640000,307694000,1.145701076
0.8,0.1,1,124,18.6,36.585,0,15460000,3094833,437134400,-266795200,1662790000,325322220,1.191114752
0.8,0.2,1,124,23.2,36.585,0,15277380,3214052,459604800,-315942400,1697296000,340086440,1.228719424
0.8,0.3,1,124,27.8,36.585,0,15120140,3314157,478391200,-353541600,1724158000,351986660,1.257943506
0.8,0.4,1,124,32.4,36.585,0,14988280,3395148,493493600,-379592800,1743376000,361022880,1.278338082
0.8,0.5,1,124,37,36.585,0,14881800,3457025,504912000,-394096000,1754950000,367195100,1.289594622
0.8,0.6,1,124,41.6,36.585,0,14800700,3499788,512646400,-397051200,1758880000,370503320,1.291557353
0.8,0.7,1,124,46.2,36.585,0,14744980,3523437,516696800,-388458400,1755166000,370947540,1.284229341
0.8,0.8,1,124,50.8,36.585,0,14714640,3527972,517063200,-368317600,1743808000,368527760,1.267771843
0.8,0.9,1,124,55.4,36.585,0,14709680,3513393,513745600,-336628800,1724806000,363243980,1.242496995
0.8,1,1,124,60,36.585,0,14730100,3479700,506744000,-293392000,1698160000,355096200,1.208854416
0.9,0,1,137,14,36.585,0,17256500,3531300,400855000,-147140000,1526570000,363627000,1.106667247
0.9,0.1,1,137,18.6,36.585,0,17002510,3666693,427340400,-203715100,1562079000,381347510,1.149970932
0.9,0.2,1,137,23.2,36.585,0,16773900,3782972,450141800,-248742200,1589944000,396204020,1.185462173
0.9,0.3,1,137,27.8,36.585,0,16570670,3880137,469259200,-282221300,1610165000,408196530,1.212525049
0.9,0.4,1,137,32.4,36.585,0,16392820,3958188,484692600,-304152400,1622742000,417325040,1.230664947
0.9,0.5,1,137,37,36.585,0,16240350,4017125,496442000,-314535500,1627675000,423589550,1.239529387
0.9,0.6,1,137,41.6,36.585,0,16113260,4056948,504507400,-313370600,1624964000,426990060,1.238923587
0.9,0.7,1,137,46.2,36.585,0,16011550,4077657,508888800,-300657700,1614609000,427526570,1.228819516
0.9,0.8,1,137,50.8,36.585,0,15935220,4079252,509586200,-276396800,1596610000,425199080,1.209357701
0.9,0.9,1,137,55.4,36.585,0,15884270,4061733,506599600,-240587900,1570967000,420007590,1.180841611
0.9,1,1,137,60,36.585,0,15858700,4025100,499929000,-193231000,1537680000,411952100,1.14372505
1,0,1,150,14,36.585,0,18909000,4133700,376170000,-28700000,1387900000,422480000,1.021115362
1,0.1,1,150,18.6,36.585,0,18609020,4266153,402986400,-81155000,1416768000,440292800,1.060762362
1,0.2,1,150,23.2,36.585,0,18334420,4379492,426118800,-122062000,1437992000,455241600,1.092757214
1,0.3,1,150,27.8,36.585,0,18085200,4473717,445567200,-151421000,1451572000,467326400,1.116464165
1,0.4,1,150,32.4,36.585,0,17861360,4548828,461331600,-169232000,1457508000,476547200,1.131363155
1,0.5,1,150,37,36.585,0,17662900,4604825,473412000,-175495000,1455800000,482904000,1.137072807
1,0.6,1,150,41.6,36.585,0,17489820,4641708,481808400,-170210000,1446448000,486396800,1.133368541
1,0.7,1,150,46.2,36.585,0,17342120,4659477,486520800,-153377000,1429452000,487025600,1.120194346
1,0.8,1,150,50.8,36.585,0,17219800,4658132,487549200,-124996000,1404812000,484790400,1.097667165
1,0.9,1,150,55.4,36.585,0,17122860,4637673,484893600,-85067000,1372528000,479691200,1.066073458
1,1,1,150,60,36.585,0,17051300,4598100,478554000,-33590000,1332600000,471728000,1.025858154
