Time (hr),MX03 (uL/min),MX04 (uL/min)
4.09339,61.34517,69.18779
4.0934,61.52236,69.28919
4.09343,61.69033,69.51861
4.09345,61.85216,69.77809
4.09347,61.98736,69.90134
4.09348,62.13757,70.12803
4.0935,62.26322,70.17242
4.09352,62.37895,70.30489
4.09354,62.4725,70.53056
4.09356,62.56297,70.58929
4.09358,62.64799,70.76067
4.0936,62.71628,70.76955
4.09362,62.77978,70.81667
4.09363,62.8409,71.03518
4.09365,62.89144,71.04883
4.09367,62.94162,71.17379
4.09369,62.96962,71.16252
4.09371,62.98943,71.12702
4.09373,62.99694,71.30865
4.09375,62.99489,71.26973
4.09377,62.98567,71.33187
4.09379,62.96689,71.2991
4.0938,62.9505,71.19019
4.09382,62.93001,71.34655
4.09384,62.90064,71.2769
4.09386,62.85831,71.2793
4.09388,62.80129,71.23935
4.0939,62.73164,71.06523
4.09392,62.66302,71.16969
4.09394,62.56948,71.0601
4.09395,62.47525,70.99933
4.09397,62.36941,70.93446
4.09399,62.26391,70.70434
4.09402,62.15124,70.74257
4.09403,62.01399,70.61659
4.09405,61.87436,70.50188
4.09407,61.72755,70.42165
4.09409,61.5688,70.14921
4.09411,61.41039,70.11575
4.09412,61.20485,69.95119
4.09414,61.02322,69.77399
4.09417,60.82588,69.66338
4.09419,60.62888,69.34791
4.0942,60.42198,69.22876
4.09422,60.18744,69.06728
4.09424,59.96348,68.83785
4.09426,59.72892,68.71459
4.09427,59.49608,68.36226
4.0943,59.2366,68.17107
4.09432,58.94196,67.97749
4.09434,58.67395,67.69446
4.09435,58.39877,67.52819
4.09437,58.13248,67.14273
4.09439,57.8194,66.86106
4.09441,57.49847,66.66407
4.09443,57.18198,66.34246
4.09445,56.85969,66.14444
4.09447,56.54456,65.74259
4.09449,56.17106,65.38514
4.0945,55.81053,65.1557
4.09452,55.45445,64.7839
4.09454,55.10278,64.53296
4.09456,54.7402,64.09937
4.09459,54.31412,63.66338
4.0946,53.9174,63.40834
4.09462,53.51146,63.00854
4.09464,53.24515,62.70605
4.09466,53.48072,62.27144
4.09467,53.12941,61.7658
4.09469,55.02596,61.47969
4.09471,56.51554,61.03858
4.09474,56.67704,60.68147
4.09475,56.49337,60.21782
4.09477,56.1902,59.64493
4.09479,55.93959,59.31445
4.09481,55.67807,58.85491
4.09482,55.49268,58.44385
4.09484,55.27828,57.9867
4.09487,55.0328,57.36498
4.09489,54.8283,57.3701
4.0949,54.61731,57.6125
4.09492,54.47767,56.97679
4.09494,54.27897,62.26665
4.09496,54.07685,62.49438
4.09498,53.97512,61.95495
4.09499,53.81089,61.67362
4.09502,53.80099,61.3981
4.09504,54.10416,61.26255
4.09506,54.19635,61.00479
4.09507,54.12806,60.90885
4.09509,53.96623,60.87437
4.09511,53.86108,60.73541
4.09513,53.68833,60.60362
4.09515,53.55313,60.38444
4.09517,53.40803,60.18847
4.09519,53.31141,60.05941
4.09521,53.23938,59.88152
4.09522,53.11408,59.80573
4.09524,53.02429,59.6835
4.09526,52.92323,59.52714
4.09528,52.89182,59.43222
4.0953,52.84881,59.27858
4.09532,52.77473,59.20859
4.09534,52.72626,59.11812
4.09536,52.65456,58.96312
4.09538,52.66788,58.91668
4.09539,52.64364,58.82826
4.09541,52.60609,58.8006
4.09543,52.59414,58.78762
4.09546,52.57263,58.68451
4.09547,52.63852,58.67256
4.09549,52.63374,58.62136
4.09551,52.65661,58.59336
4.09553,52.67812,58.60531
4.09554,52.70339,58.51415
4.09556,52.80615,58.54453
4.09558,52.8239,58.55375
4.09561,52.88126,58.57321
4.09562,52.92632,58.65924
4.09564,53.01166,58.63944
4.09566,53.14515,58.69782
4.09568,53.20489,58.74357
4.0957,53.30458,58.76303
4.09571,53.38619,58.87057
4.09574,53.51455,58.88014
4.09576,53.6699,58.96651
4.09577,53.75696,59.06928
4.09579,53.89079,59.13175
4.09581,53.99424,59.30484
4.09583,54.18918,59.39258
4.09585,54.36056,59.49637
4.09586,54.50635,59.63669
4.09589,54.66988,59.71147
4.09591,54.82625,59.89276
4.09593,55.05807,60.02933
4.09594,55.24824,60.14917
4.09596,55.42406,60.33285
4.09598,55.61388,60.46225
4.096,55.81292,60.69952
4.09602,56.09151,60.9235
4.09604,56.30763,61.07201
4.09606,56.53433,61.283
4.09608,56.75078,61.43765
4.09609,57.00446,61.67664
4.09611,57.31514,61.95352
4.09613,57.54763,62.10784
4.09615,57.80847,62.35742
4.09617,58.03926,62.56705
4.09619,58.3438,62.85623
4.09621,58.66917,63.20618
4.09623,58.95221,63.40078
4.09625,59.24855,63.68074
4.09626,59.51588,63.92725
4.09628,59.86002,64.20925
4.09631,60.21339,64.59061
4.09633,60.51418,64.80467
4.09634,60.84125,65.11639
4.09636,61.13315,65.4165
4.09638,61.5251,65.73811
4.0964,61.88324,66.17614
4.09641,62.23523,66.45815
4.09643,62.58585,66.79649
4.09646,62.93137,67.13824
4.09648,63.35814,67.41103
4.09649,63.74564,67.85624
4.09651,64.12085,68.14133
4.09653,64.49265,68.30111
4.09655,64.74701,68.59985
4.09657,64.5507,68.89961
4.09658,64.83783,69.40456
4.09661,62.85183,69.79412
4.09663,61.29601,70.17787
4.09664,61.08741,70.60942
4.09666,60.7972,70.94947
4.09668,60.72584,71.45305
4.0967,60.78628,71.87401
4.09672,60.96143,72.27619
4.09674,61.15842,72.74392
4.09676,61.32639,73.12459
4.09678,61.49436,73.66061
4.0968,61.63536,73.78319
4.09681,61.76679,73.46021
4.09683,61.89891,74.10753
4.09685,62.01977,68.72685
4.09687,62.11776,68.35675
4.09689,62.20994,69.00202
4.09691,62.28233,69.19833
4.09693,62.36255,69.47692
4.09695,62.41206,69.60735
4.09696,62.47795,69.7405
4.09698,62.52097,70.06894
4.097,62.56946,70.16283
4.09702,62.6053,70.34788
4.09704,62.6268,70.44074
4.09706,62.63567,70.48445
4.09708,62.63738,70.75826
4.0971,62.63089,70.79274
4.09712,62.61143,70.92077
4.09713,62.58241,70.9911
4.09715,62.55202,70.96652
4.09718,62.51925,71.20415
4.0972,62.47248,71.22054
4.09721,62.41648,71.29053
4.09723,62.34819,71.35131
4.09725,62.26659,71.26151
4.09727,62.18499,71.44417
4.09728,62.08188,71.42266
4.0973,61.96785,71.43086
4.09733,61.86031,71.47456
4.09735,61.73945,71.3322
4.09736,61.62678,71.44282
4.09738,61.47623,71.41278
4.0974,61.33727,71.36635
4.09742,61.17408,71.39264
4.09744,61.01362,71.20862
4.09746,60.84154,71.24618
4.09748,60.63669,71.18574
4.0975,60.44311,71.08434
4.09752,60.24884,71.0758
4.09753,60.05595,70.85218
4.09755,59.84394,70.80164
4.09757,59.59778,70.74462
4.09759,59.36529,70.59748
4.09761,59.11947,70.56129
4.09763,58.87604,70.30386
4.09765,58.61248,70.17003
4.09767,58.31613,70.08297
4.09768,58.04368,69.8829
4.0977,57.75895,69.80814
4.09772,57.49264,69.51657
4.09775,57.16967,69.29842
4.09776,56.84499,69.20862
4.09778,56.51826,68.9628
4.0978,56.1946,68.84331
4.09782,55.86992,68.53876
4.09783,55.49847,68.24208
4.09785,55.13213,68.12087
4.09787,54.77741,67.83408
4.09789,54.41858,67.65381
4.09792,54.06351,67.32503
4.09793,53.6405,66.94845
4.09795,53.24582,66.80368
4.09797,52.83954,66.4872
4.09799,52.67362,66.25402
4.098,52.87164,65.92114
4.09802,52.48687,65.47628
4.09805,54.8498,65.28543
4.09807,56.05022,64.93376
4.09808,56.1267,64.63605
4.0981,55.92902,64.27893
4.09812,55.63746,63.7733
4.09814,55.38685,63.53636
4.09815,55.13659,63.15397
4.09817,54.94814,62.80094
4.0982,54.74875,62.43939
4.09822,54.50226,61.8938
4.09823,54.31277,61.59712
4.09825,54.0987,61.18059
4.09827,53.96249,60.77124
4.09829,53.76855,60.3793
4.09831,53.576,59.79139
4.09833,53.39915,59.4155
4.09835,53.22333,58.98395
4.09837,53.10553,58.52032
4.09839,52.93824,58.1615
4.0984,52.77606,57.55992
4.09842,52.6354,57.23114
4.09844,52.50087,58.01332
4.09846,52.42166,57.4814
4.09848,52.26495,61.32468
4.0985,52.14649,63.13758
4.09852,52.1318,62.44691
4.09854,52.11815,62.13964
4.09855,52.16697,61.82384
4.09857,52.57803,61.64187
4.09859,52.83409,61.40151
4.09862,52.93173,61.14477
4.09863,52.94505,60.96349
4.09865,52.94573,60.72654
4.09867,52.92423,60.56164
4.09869,52.92321,60.37319
4.09871,52.91979,60.12463
4.09872,52.99218,60.00924
4.09874,53.0533,59.84434
4.09877,53.0912,59.73304
4.09879,53.17006,59.63096
4.0988,53.23083,59.43362
4.09882,53.39198,59.35135
4.09884,53.48826,59.2199
4.09886,53.61697,59.10552
4.09887,53.73168,59.0212
4.0989,53.85186,58.84673
4.09892,54.04032,58.79962
4.09894,54.16118,58.73373
4.09895,54.30491,58.66409
4.09897,54.44728,58.65555
4.09899,54.60774,58.55279
4.09901,54.82795,58.5405
4.09903,54.96861,58.50124
4.09905,55.14717,58.43842
4.09907,55.31412,58.44592
4.09909,55.51044,58.37593
4.0991,55.7501,58.37217
4.09912,55.91296,58.39367
4.09914,56.11986,58.37695
4.09916,56.29944,58.46094
4.09918,56.54799,58.46982
4.0992,56.7962,58.49611
4.09922,57.00958,58.54253
4.09924,57.24004,58.5398
4.09926,57.4565,58.63711
4.09927,57.7327,58.69753
4.09929,57.99422,58.7245
4.09931,58.2216,58.8225
4.09934,58.4763,58.87234
4.09935,58.71528,59.02734
4.09937,59.03859,59.16765
4.09939,59.30524,59.23014
4.09941,59.57768,59.35647
4.09942,59.84433,59.43499
4.09944,60.12667,59.58726
4.09946,60.47389,59.77538
4.09949,60.75488,59.84435
4.0995,61.04951,60.0147
4.09952,61.32777,60.15673
4.09954,61.65928,60.35646
4.09956,62.01708,60.61797
4.09958,62.33425,60.7419
4.09959,62.65756,60.94026
4.09962,62.9662,61.11301
4.09964,63.32366,61.30966
4.09966,63.71355,61.59474
4.09967,64.04029,61.73917
4.09969,64.39672,61.98226
4.09971,64.70604,62.21476
4.09973,65.11471,62.45068
4.09974,65.50222,62.79619
4.09977,65.87811,63.00752
4.09979,66.24786,63.27212
4.09981,66.60635,63.5514
4.09982,67.03346,63.7402
4.09984,67.44383,64.09527
4.09986,67.82349,64.3148
4.09988,68.21099,64.40323
4.0999,68.36359,64.63095
4.09992,68.20381,64.86209
4.09994,68.5384,65.28101
4.09996,66.16079,65.61389
4.09998,64.92863,65.91947
4.09999,64.85556,66.28477
4.10001,65.07646,66.55415
4.10003,65.3035,66.97033
4.10006,65.51756,67.33633
4.10007,65.69613,67.66476
4.10009,65.87947,68.05978
4.10011,66.0553,68.37628
4.10013,66.23283,68.83377
4.10014,66.32911,69.28239
4.10016,66.4387,69.62722
4.10018,66.54932,70.04613
4.10021,66.25537,70.38618
4.10022,66.04813,70.84196
4.10024,65.95355,71.33564
4.10026,66.01261,71.69276
4.10028,66.11744,72.14377
4.1003,66.18709,72.53537
4.10031,66.26903,73.02461
4.10034,66.32708,73.5282
4.10036,66.38785,72.90546
4.10037,66.43223,73.50737
4.10039,66.47013,69.71802
4.10041,66.48515,67.75489
4.10043,66.45443,68.54355
4.10045,66.39502,68.80507
4.10046,66.32776,69.08195
4.10049,66.2588,69.31786
4.10051,66.18881,69.44316
4.10053,66.11677,69.79788
4.10054,66.02493,69.96381
4.10056,65.92592,70.15091
4.10058,65.80404,70.3643
4.1006,65.67976,70.4138
4.10062,65.54047,70.70947
4.10064,65.38068,70.83101
4.10066,65.19495,70.9604
4.10068,65.02288,71.1567
4.10069,64.82691,71.15875
4.10071,64.63641,71.38101
4.10073,64.394,71.50392
4.10075,64.16594,71.58381
4.10077,63.91159,71.74906
4.10079,63.66339,71.7057
4.10081,63.40323,71.84535
4.10083,63.11064,71.93752
4.10085,62.82625,71.94947
4.10086,62.54732,72.08125
4.10088,62.26907,71.99487
4.1009,61.97921,72.04608
4.10093,61.64975,72.13383
4.10094,61.34146,72.10106
4.10096,61.02497,72.18642
4.10098,60.70097,72.07205
4.101,60.36843,72.03381
4.10101,59.98673,72.1021
4.10103,59.64839,72.00889
4.10105,59.28546,72.03859
4.10108,58.95463,71.88735
4.10109,58.57088,71.7617
4.10111,58.17791,71.81052
4.10113,57.78528,71.68386
4.10115,57.39572,71.65894
4.10116,57.0106,71.48789
4.10118,56.58998,71.27997
4.10121,56.15127,71.29431
4.10123,55.7443,71.11472
4.10124,55.32231,71.02561
4.10126,54.92047,70.83066
4.10128,54.44863,70.54627
4.1013,53.99627,70.52407
4.10132,53.54322,70.30795
4.10133,53.20761,70.16422
4.10136,53.47289,69.95903
4.10138,53.13831,69.60738
4.1014,54.77197,69.53294
4.10141,56.19293,69.27586
4.10143,56.23527,69.05599
4.10145,55.92834,68.82622
4.10147,55.51215,68.41277
4.10149,55.12192,68.27519
4.10151,54.76105,67.99694
4.10153,54.43807,67.72176
4.10155,54.15094,67.48209
4.10156,53.80269,67.03245
4.10158,53.5265,66.82486
4.1016,53.22878,66.50496
4.10162,53.01506,66.16935
4.10164,52.7573,65.89007
4.10166,52.49167,65.39775
4.10168,52.24756,65.09765
4.1017,52.00891,64.76547
4.10172,51.82796,64.36704
4.10173,51.62277,64.11269
4.10175,51.39983,63.60331
4.10178,51.21888,63.26052
4.1018,51.02428,63.09562
4.10181,50.89966,62.75864
4.10183,50.71564,62.45513
4.10185,50.53982,61.90443
4.10187,50.38789,61.43908
4.10188,50.23766,61.05874
4.1019,50.15027,60.56916
4.10193,49.98947,60.20862
4.10195,49.87065,59.65212
4.10196,49.74194,59.14
4.10198,49.65897,59.70846
4.102,49.59956,59.25881
4.10202,49.48895,60.0683
4.10204,49.39028,64.7443
4.10206,49.34828,64.11405
4.10208,49.33429,63.76547
4.1021,49.33122,63.47117
4.10212,49.6856,63.25027
4.10213,49.96727,63.0403
4.10215,50.10179,62.75077
4.10217,50.14276,62.5927
4.10219,50.11681,62.38649
4.1022,50.09496,62.19598
4.10223,50.08472,62.028
4.10225,50.05979,61.75384
4.10227,50.11238,61.60396
4.10228,50.12946,61.44418
4.1023,50.14754,61.2745
4.10232,50.17963,61.17275
4.10234,50.20797,60.96483
4.10236,50.31858,60.85422
4.10238,50.35887,60.71902
4.1024,50.42818,60.55753
4.10242,50.49714,60.46364
4.10243,50.56986,60.29533
4.10245,50.71735,60.18027
4.10247,50.78187,60.09321
4.10249,50.89147,59.96756
4.10251,50.98024,59.93854
4.10253,51.12158,59.83953
4.10255,51.29332,59.74838
4.10257,51.41384,59.67737
4.10259,51.55689,59.55549
4.1026,51.68902,59.52817
4.10262,51.86724,59.46911
4.10265,52.06628,59.37625
4.10267,52.21343,59.35611
4.10268,52.39574,59.29944
4.1027,52.5586,59.33323
4.10272,52.79896,59.35917
4.10274,53.0202,59.30659
4.10275,53.22505,59.32401
4.10277,53.44014,59.29055
4.1028,53.65421,59.3305
4.10282,53.94202,59.39127
4.10283,54.18135,59.35337
4.10285,54.41999,59.41994
4.10287,54.65351,59.45613
4.10289,54.92016,59.54011
4.10291,55.24041,59.68111
4.10293,55.52037,59.6975
4.10295,55.80101,59.80027
4.10297,56.0762,59.87981
4.10299,56.38142,59.96005
4.103,56.74229,60.13485
4.10302,57.0417,60.17104
4.10304,57.35853,60.31137
4.10306,57.6484,60.45783
4.10308,58.0103,60.58278
4.1031,58.3821,60.81767
4.10312,58.72897,60.93785
4.10314,59.07755,61.10582
4.10315,59.4135,61.29462
4.10317,59.80681,61.40832
4.10319,60.21275,61.66336
4.10322,60.58455,61.82212
4.10323,60.96215,61.77091
4.10325,61.21104,61.82793
4.10327,60.9362,61.8887
4.10329,61.17826,62.15125
4.10331,59.47597,62.36907
4.10332,57.98502,62.56026
4.10334,57.88806,62.80471
4.10337,58.17827,62.96961
4.10339,58.49988,63.26596
4.1034,58.8133,63.52953
4.10342,59.08404,63.74429
4.10344,59.34932,64.03517
4.10346,59.60469,64.25743
4.10347,59.84881,64.60943
4.10349,60.06185,64.96654
4.10352,60.26738,65.21134
4.10354,60.4572,65.5309
4.10355,60.66444,65.78901
4.10357,60.83139,66.13623
4.10359,60.99424,66.54967
4.10361,61.13149,66.80847
4.10362,61.27522,67.17377
4.10365,61.40051,67.48582
4.10367,61.53401,67.87879
4.10369,61.61971,68.35984
4.1037,61.67502,68.66711
4.10372,61.76311,69.04369
4.10374,61.48349,69.40354
4.10376,61.21548,69.78149
4.10378,61.03759,70.29804
4.1038,61.05056,70.63467
4.10382,61.10757,71.04983
4.10384,61.14343,71.46362
4.10386,61.17415,71.87776
4.10387,61.20214,72.43222
4.10389,61.21307,71.85181
4.10391,61.2141,72.21815
4.10394,61.19327,71.4445
4.10395,61.17347,66.59404
4.10397,61.13694,67.19902
4.10399,61.10519,67.55409
4.10401,61.04817,67.76543
4.10402,60.99525,68.03924
4.10404,60.93072,68.11128
4.10406,60.87677,68.35847
4.10409,60.79074,68.5616
4.1041,60.69788,68.67598
4.10412,60.58931,68.88765
4.10414,60.47493,68.8979
4.10416,60.36227,69.05461
4.10418,60.21477,69.22157
4.10419,60.05636,69.26971
4.10421,59.90682,69.43973
4.10424,59.74637,69.41071
4.10426,59.5941,69.4865
4.10427,59.38993,69.65141
4.10429,59.2001,69.65824
4.10431,58.99559,69.78047
4.10433,58.78562,69.72824
4.10434,58.57462,69.71732
4.10437,58.30833,69.8614
4.10439,58.07139,69.81598
4.10441,57.82351,69.88632
4.10442,57.58828,69.81326
4.10444,57.323,69.72415
4.10446,57.02529,69.84945
4.10448,56.74088,69.7757
4.1045,56.44692,69.79244
4.10452,56.16116,69.70811
4.10454,55.84945,69.55106
4.10456,55.49779,69.64119
4.10458,55.17789,69.51759
4.10459,54.84331,69.47184
4.10461,54.52681,69.36669
4.10463,54.15399,69.1376
4.10466,53.77297,69.18608
4.10467,53.39263,69.04303
4.10469,53.03347,68.94436
4.10471,53.25572,68.83033
4.10473,53.09184,68.55003
4.10474,53.72653,68.53774
4.10476,56.16457,68.35474
4.10478,56.62275,68.19257
4.10481,56.52988,68.05772
4.10482,56.25402,67.72177
4.10484,56.0024,67.63881
4.10486,55.76341,67.44386
4.10488,55.5606,67.22604
4.10489,55.38887,67.08469
4.10491,55.14033,66.70436
4.10493,54.94812,66.56164
4.10496,54.74738,66.3305
4.10497,54.60364,66.05601
4.10499,54.44898,65.87677
4.10501,54.24311,65.46743
4.10503,54.07889,65.2281
4.10505,53.90102,64.99492
4.10506,53.78664,64.67297
4.10509,53.65691,64.48485
4.10511,53.47801,64.05057
4.10513,53.3452,63.73921
4.10514,53.19533,63.72452
4.10516,53.12704,63.53777
4.10518,52.99321,63.40359
4.1052,52.85288,62.99629
4.10521,52.73304,62.62483
4.10524,52.61116,62.37799
4.10526,52.5596,62.00414
4.10528,52.4384,61.74603
4.10529,52.33699,61.30902
4.10531,52.24071,60.86928
4.10533,52.17106,60.5842
4.10535,52.1475,60.1687
4.10537,52.05156,59.8447
4.10539,51.97576,59.37799
4.10541,51.89929,58.85427
4.10543,51.86753,58.53949
4.10545,51.86583,58.09462
4.10546,51.79106,57.72419
4.10548,51.75932,57.26226
4.1055,51.69889,56.68083
4.10553,51.72314,56.93552
4.10554,51.72826,56.94167
4.10556,51.703,56.36844
4.10558,51.69105,62.14617
4.1056,51.69105,61.98058
4.10561,51.8044,61.52275
4.10563,51.83785,61.25713
4.10565,52.21614,60.99936
4.10568,52.59169,60.83446
4.10569,52.85083,60.56645
4.10571,53.00584,60.39368
4.10573,53.02941,60.21853
4.10575,53.083,60.00651
4.10576,53.13729,59.87985
4.10578,53.20148,59.6668
4.10581,53.34657,59.50839
4.10583,53.4087,59.40596
4.10584,53.51147,59.25131
4.10586,53.5975,59.20283
4.10588,53.73236,59.08198
4.1059,53.90067,58.95873
4.10592,54.0014,58.87816
4.10593,54.13523,58.74057
4.10596,54.24926,58.69175
4.10598,54.41655,58.60981
4.106,54.60774,58.48553
4.10601,54.74123,58.44832
4.10603,54.91159,58.36774
4.10605,55.05806,58.37218
4.10607,55.2868,58.36535
4.10609,55.50257,58.28409
4.10611,55.69069,58.28136
4.10613,55.89553,58.23185
4.10615,56.09628,58.23835
4.10616,56.36906,58.26156
4.10618,56.60293,58.18714
4.1062,56.82349,58.23288
4.10622,57.05121,58.24312
4.10624,57.29737,58.29159
4.10626,57.6142,58.3889
4.10628,57.87743,58.37149
4.1063,58.14749,58.44284
4.10632,58.40798,58.48961
4.10633,58.70433,58.52955
4.10635,59.05461,58.64735
4.10637,59.3373,58.65451
4.1064,59.63843,58.75899
4.10641,59.91941,58.86687
4.10643,60.26252,58.94573
4.10645,60.62818,59.12565
4.10647,60.95764,59.20486
4.10648,61.29905,59.32846
4.1065,61.61042,59.47185
4.10652,61.99792,59.55106
4.10655,62.38918,59.69719
4.10656,62.74253,59.80781
4.10658,63.11399,59.86449
4.1066,63.44277,59.86756
4.10662,63.27889,59.89795
4.10663,63.4158,60.12431
4.10665,62.76029,60.33393
4.10668,60.31031,60.49713
4.1067,59.84018,60.71017
4.10672,59.98459,60.8556
4.10673,60.213,61.10416
4.10675,60.42911,61.34929
4.10677,60.62269,61.51897
4.10679,60.80466,61.7665
4.1068,61.002,61.95563
4.10683,61.17647,62.25574
4.10685,61.33625,62.57224
4.10687,61.4851,62.77538
4.10688,61.63156,63.04407
4.1069,61.78145,63.26428
4.10692,61.91357,63.5555
4.10694,62.02658,63.91397
4.10696,62.12456,64.11984
4.10698,62.22357,64.42062
4.107,62.31575,64.69205
4.10702,62.4134,65.02663
4.10703,62.49226,65.44725
4.10705,62.56873,65.70262
4.10707,62.63736,66.02081
4.10709,62.69881,66.3257
4.10711,62.75651,66.64015
4.10713,62.80022,67.08194
4.10715,62.83777,67.3619
4.10717,62.86236,67.7156
4.10719,62.87739,68.07819
4.1072,62.90505,68.4295
4.10722,62.89685,68.9167
4.10725,62.83301,69.26596
4.10727,62.80467,69.63639
4.10728,62.51345,70.03652
4.1073,62.1,70.37726
4.10732,61.79102,70.87845
4.10734,61.65719,71.26458
4.10735,61.59573,71.66029
4.10737,61.53326,72.11198
4.1074,61.46634,72.48924
4.10742,61.40045,73.02901
4.10743,61.30382,72.88698
4.10745,61.19833,72.81119
4.10747,61.08122,73.43666
4.10749,60.95319,67.54967
4.10751,60.82993,67.62171
4.10753,60.66947,68.18299
4.10755,60.50422,68.38443
4.10757,60.3376,68.68112
4.10759,60.16894,68.78764
4.1076,60.00336,68.95904
4.10762,59.78655,69.25983
4.10764,59.58649,69.35919
4.10766,59.37208,69.57087
