Time (hr),MX03 (uL/min),MX04 (uL/min)
1.44763,57.46022,59.55784
1.44765,57.07715,59.64525
1.44766,56.70023,59.75552
1.44768,56.32365,59.92759
1.4477,55.9481,59.99997
1.44773,55.4988,60.12049
1.44774,55.08638,60.24271
1.44776,54.66029,60.35777
1.44778,54.42643,60.54862
1.4478,54.73643,60.65242
1.44782,54.27858,60.81015
1.44783,56.72448,60.98802
1.44785,58.08262,61.14166
1.44787,58.10891,61.38884
1.4479,57.89416,61.55921
1.44791,57.58074,61.75006
1.44793,57.32742,61.96447
1.44795,57.0734,62.12527
1.44797,56.87571,62.37211
1.44798,56.66882,62.5179
1.44801,56.41618,62.72139
1.44803,56.21611,62.80435
1.44805,56.00136,62.74528
1.44806,55.85728,62.89926
1.44808,55.66779,63.17785
1.4481,55.46397,63.4322
1.44812,55.29258,63.72104
1.44814,55.10788,63.95423
1.44816,54.99692,64.26116
1.44818,54.81802,64.58686
1.4482,54.65927,64.84122
1.44822,54.51792,65.15088
1.44823,54.38101,65.42641
1.44825,54.30693,65.77021
1.44827,54.141,66.16488
1.44829,54.02424,66.44996
1.44831,53.90577,66.78216
1.44833,53.81223,67.08158
1.44835,53.76306,67.42265
1.44837,53.62001,67.84396
1.44838,53.53909,68.14304
1.4484,53.4394,68.50426
1.44842,53.40287,68.84908
1.44844,53.38137,69.23181
1.44846,53.28441,69.71184
1.44848,53.29499,70.05838
1.4485,53.23558,70.44075
1.44852,53.33151,70.81869
1.44854,53.72892,71.1905
1.44855,53.9208,71.68964
1.44857,53.96519,72.06417
1.4486,53.90954,72.47626
1.44862,53.95085,72.89893
1.44863,53.95632,73.30624
1.44865,53.94608,73.83611
1.44867,53.96486,73.5425
1.44869,53.9669,73.775
1.4487,54.06148,73.32843
1.44872,54.08743,68.52611
1.44875,54.13045,68.51314
1.44877,54.17722,68.84431
1.44878,54.2496,69.04916
1.4488,54.39198,69.30385
1.44882,54.45172,69.40013
1.44884,54.5456,69.606
1.44885,54.62345,69.83167
1.44888,54.74465,69.95049
1.4489,54.91844,70.14167
1.44892,55.00925,70.18674
1.44893,55.14718,70.30112
1.44895,55.25541,70.49027
1.44897,55.44455,70.55274
1.44899,55.64087,70.69716
1.44901,55.78734,70.71287
1.44903,55.96555,70.75589
1.44905,56.10177,70.92489
1.44907,56.33598,70.95562
1.44909,56.54322,71.0536
1.4491,56.72587,71.04473
1.44912,56.93516,71.01708
1.44914,57.11576,71.15399
1.44916,57.40118,71.12872
1.44918,57.62992,71.17311
1.4492,57.8631,71.1335
1.44922,58.10892,71.03961
1.44924,58.33699,71.14443
1.44925,58.66099,71.0956
1.44927,58.90475,71.08844
1.44929,59.16901,71.03278
1.44931,59.43804,70.87232
1.44933,59.72142,70.93309
1.44935,60.08331,70.83784
1.44937,60.36225,70.77467
1.44939,60.67225,70.69273
1.44941,60.96416,70.47833
1.44942,61.29771,70.47969
1.44944,61.68044,70.36464
1.44947,61.99078,70.25265
1.44949,62.33049,70.15228
1.4495,62.6439,69.89451
1.44952,63.03141,69.83408
1.44954,63.43189,69.67942
1.44956,63.79208,69.50871
1.44957,64.17003,69.37659
1.44959,64.52237,69.07683
1.44962,64.95426,68.93856
1.44964,65.36737,68.77263
1.44965,65.75452,68.55276
1.44967,66.14886,68.39468
1.44969,66.34688,68.06385
1.44971,66.07341,67.85593
1.44972,66.45681,67.65041
1.44975,63.9901,67.3783
1.44977,62.5944,67.1854
1.44979,62.55855,66.82009
1.4498,62.79754,66.53193
1.44982,63.02493,66.30864
1.44984,63.24036,65.99318
1.44986,63.42165,65.77092
1.44988,63.60977,65.39571
1.4499,63.80131,65.10927
1.44992,63.9645,64.85764
1.44994,64.12701,64.67124
1.44996,64.2646,64.67056
1.44997,64.41449,64.40836
1.44999,64.56607,63.99081
1.45001,64.68556,63.69276
1.45004,64.78833,63.30321
1.45005,64.87334,62.98945
1.45007,64.96551,62.56849
1.45009,65.05702,62.08915
1.45011,65.09252,61.76685
1.45012,65.14135,61.35136
1.45014,65.17208,60.99014
1.45016,64.84363,60.54869
1.45019,64.61523,60.0055
1.4502,64.54012,59.6518
1.45022,64.56265,59.21103
1.45024,64.58416,58.81191
1.45026,64.58689,58.36842
1.45028,64.58962,57.79621
1.45029,64.5886,57.76549
1.45031,64.57734,57.88668
1.45034,64.54967,57.35203
1.45036,64.49675,62.23117
1.45037,64.44827,62.93823
1.45039,64.38101,62.61456
1.45041,64.30999,62.35339
1.45043,64.21269,62.10552
1.45044,64.10105,61.93379
1.45046,64.00306,61.69105
1.45049,63.89688,61.49543
1.45051,63.79479,61.32301
1.45052,63.65584,61.11952
1.45054,63.51279,60.97648
1.45056,63.36564,60.78529
1.45058,63.20143,60.60365
1.4506,63.03687,60.48313
1.45062,62.83168,60.32984
1.45064,62.63366,60.25302
1.45066,62.44145,60.14103
1.45067,62.24548,60.00686
1.45069,62.03824,59.91502
1.45071,61.78286,59.78357
1.45073,61.55207,59.7146
1.45075,61.3025,59.63301
1.45077,61.06282,59.50635
1.45079,60.79481,59.46025
1.45081,60.4831,59.38822
1.45083,60.20246,59.37047
1.45084,59.91088,59.36432
1.45086,59.6357,59.29194
1.45088,59.3216,59.27214
1.45091,58.97575,59.23765
1.45092,58.64902,59.21887
1.45094,58.30282,59.23492
1.45096,57.98599,59.17381
1.45098,57.60498,59.19258
1.45099,57.21646,59.2117
1.45101,56.84465,59.24141
1.45103,56.46432,59.32232
1.45105,56.1072,59.33153
1.45107,55.67565,59.3865
1.45109,55.25469,59.43976
1.45111,54.83715,59.47323
1.45113,54.47048,59.57292
1.45115,54.84363,59.59852
1.45116,54.48651,59.6815
1.45118,56.03449,59.78767
1.45121,58.09423,59.86825
1.45123,58.24719,60.03075
1.45124,58.06692,60.13454
1.45126,57.74805,60.24926
1.45128,57.48754,60.38822
1.4513,57.23558,60.4845
1.45131,57.01708,60.65622
1.45133,56.82521,60.73474
1.45136,56.5613,60.84467
1.45138,56.35167,60.96213
1.45139,56.13897,60.79415
1.45141,55.97407,60.81839
1.45143,55.80542,60.99455
1.45145,55.57906,61.17243
1.45147,55.40596,61.38
1.45149,55.21374,61.54899
1.45151,55.09253,61.77125
1.45153,54.93822,62.02969
1.45155,54.7617,62.19836
1.45156,54.62241,62.43564
1.45158,54.47184,62.64766
1.4516,54.39468,62.91294
1.45162,54.25061,63.23181
1.45164,54.1185,63.44042
1.45166,54.00753,63.69477
1.45168,53.88736,63.93683
1.4517,53.84331,64.19494
1.45171,53.71426,64.54216
1.45173,53.62855,64.76818
1.45175,53.54013,65.05155
1.45178,53.47424,65.34107
1.45179,53.46297,65.63947
1.45181,53.35713,66.03687
1.45183,53.30455,66.32332
1.45185,53.23695,66.63366
1.45186,53.22022,66.9563
1.45188,53.23047,67.24787
1.4519,53.15877,67.66098
1.45193,53.13897,67.97064
1.45194,53.1038,68.30556
1.45196,53.14306,68.676
1.45198,53.17891,69.00615
1.452,53.15057,69.46125
1.45202,53.21373,69.84295
1.45203,53.22363,70.20246
1.45206,53.33595,70.5985
1.45208,53.76886,70.9324
1.4521,54.07511,71.39467
1.45211,54.22738,71.81187
1.45213,54.25673,72.20177
1.45215,54.37009,72.63742
1.45217,54.42676,73.00785
1.45218,54.50084,73.50632
1.45221,54.57288,73.62853
1.45223,54.65652,73.45475
1.45225,54.82144,73.9976
1.45226,54.91191,69.03106
1.45228,55.03039,68.19699
1.4523,55.13656,68.59883
1.45232,55.28338,68.80539
1.45234,55.49437,69.05188
1.45236,55.61966,69.18469
1.45238,55.78798,69.31374
1.4524,55.92011,69.60359
1.45242,56.12359,69.72139
1.45243,56.35234,69.8856
1.45245,56.51587,69.98359
1.45247,56.71559,70.02866
1.45249,56.8805,70.26287
1.45251,57.14167,70.33081
1.45253,57.39193,70.43631
1.45255,57.60737,70.50903
1.45257,57.85114,70.49503
1.45258,58.05496,70.68724
1.4526,58.36428,70.72684
1.45262,58.6275,70.78625
1.45265,58.88186,70.83883
1.45266,59.15055,70.7685
1.45268,59.40184,70.90507
1.4527,59.75451,70.90166
1.45272,60.03959,70.90166
1.45274,60.34174,70.93068
1.45275,60.64049,70.81153
1.45277,60.94605,70.88254
1.4528,61.33219,70.86991
1.45282,61.64117,70.81699
1.45283,61.96927,70.82519
1.45285,62.2902,70.66165
1.45287,62.64322,70.66917
1.45289,63.05803,70.61898
1.4529,63.4032,70.51758
1.45293,63.77465,70.48822
1.45295,64.11982,70.2885
1.45297,64.53054,70.20485
1.45298,64.96004,70.14612
1.453,65.3431,70.00068
1.45302,65.73879,69.94333
1.45304,66.05391,69.71185
1.45306,65.71489,69.56642
1.45307,66.03001,69.46604
1.4531,64.45166,69.27553
1.45312,62.36904,69.16901
1.45313,62.18057,68.91398
1.45315,62.39771,68.6825
1.45317,62.63909,68.5647
1.45319,62.86511,68.33732
1.45321,63.05733,68.18983
1.45323,63.24203,67.91022
1.45325,63.44175,67.68045
1.45327,63.60836,67.54832
1.45329,63.78077,67.3421
1.4533,63.92417,67.45477
1.45332,64.07814,67.34791
1.45334,64.23519,67.02596
1.45336,64.36219,66.83307
1.45338,64.47486,66.5316
1.4534,64.56977,66.28852
1.45342,64.66947,65.97614
1.45344,64.76984,65.55961
1.45345,64.84837,65.34554
1.45347,64.92997,65.01403
1.45349,64.98869,64.72178
1.45352,65.05355,64.3872
1.45353,65.11466,63.9239
1.45355,65.15665,63.66511
1.45357,65.1785,63.31789
1.45359,65.19524,62.97819
1.45361,65.19627,62.63882
1.45362,65.2048,62.14104
1.45364,65.17442,61.83104
1.45367,65.13072,61.4507
1.45369,65.10374,61.0615
1.4537,64.74594,60.69071
1.45372,64.39839,60.15571
1.45374,64.18568,59.77606
1.45376,64.1075,59.37865
1.45377,64.05151,58.94335
1.45379,63.96069,58.57018
1.45382,63.87842,58.01675
1.45384,63.78828,57.66441
1.45385,63.69883,58.0724
1.45387,63.58344,57.57735
1.45389,63.44687,61.01094
1.45391,63.31611,63.13385
1.45393,63.16487,62.8317
1.45395,63.02148,62.56608
1.45397,62.83029,62.30832
1.45399,62.63432,62.14342
1.45401,62.44586,61.9413
1.45402,62.26116,61.71529
1.45404,62.0727,61.55448
1.45406,61.83883,61.35612
1.45408,61.60633,61.21443
1.4541,61.36905,61.05259
1.45412,61.1263,60.84707
1.45414,60.87775,60.73099
1.45416,60.57014,60.59443
1.45417,60.29428,60.50088
1.45419,60.01022,60.4186
1.45421,59.74289,60.26667
1.45423,59.44756,60.18985
1.45425,59.10205,60.08026
1.45427,58.7859,59.99251
1.45429,58.44825,59.92628
1.45431,58.13209,59.79211
1.45432,57.77224,59.73816
1.45434,57.37278,59.6989
1.45436,57.01123,59.64461
1.45439,56.63636,59.65212
1.4544,56.29016,59.58248
1.45442,55.8791,59.56677
1.45444,55.45233,59.55039
1.45446,55.04502,59.51283
1.45448,54.63464,59.52547
1.45449,54.95114,59.48928
1.45451,54.73775,59.49201
1.45454,55.18056,59.52616
1.45456,58.04092,59.53093
1.45457,58.40589,59.61219
1.45459,58.26933,59.64941
1.45461,57.97264,59.6873
1.45463,57.69678,59.75114
1.45464,57.44619,59.77162
1.45467,57.2031,59.85834
1.45469,57.02283,59.89179
1.45471,56.76369,59.90136
1.45472,56.55543,59.999
1.45474,56.35195,59.79073
1.45476,56.16998,59.69479
1.45478,56.0242,59.74839
1.4548,55.7975,59.83545
1.45482,55.62714,59.97713
1.45484,55.44687,60.08194
1.45486,55.31474,60.22977
1.45488,55.18466,60.41686
1.45489,54.99416,60.50495
1.45491,54.85589,60.66815
1.45493,54.69952,60.81222
1.45495,54.61553,60.99965
1.45497,54.50219,61.24205
1.45499,54.35402,61.38135
1.45501,54.24306,61.56673
1.45503,54.11298,61.73847
1.45504,54.06074,61.91463
1.45506,53.95763,62.17377
1.45508,53.85828,62.33663
1.45511,53.78044,62.54592
1.45512,53.69406,62.77501
1.45514,53.69064,62.99283
1.45516,53.59437,63.30693
1.45518,53.53769,63.53158
1.4552,53.48102,63.7675
1.45521,53.44073,64.02868
1.45523,53.4643,64.24617
1.45526,53.39259,64.56812
1.45527,53.37074,64.82213
1.45529,53.33831,65.08229
1.45531,53.34957,65.38853
1.45533,53.40284,65.64254
1.45535,53.36016,66.01025
1.45536,53.37996,66.33391
1.45538,53.36459,66.62309
1.45541,53.43015,66.95665
1.45543,53.49707,67.2233
1.45544,53.4998,67.59305
1.45546,53.54179,67.94949
1.45548,53.56603,68.26188
1.4555,53.67767,68.63095
1.45551,53.76473,68.94232
1.45554,53.81936,69.35509
1.45556,53.931,69.7839
1.45558,54.02796,70.12532
1.4556,54.19082,70.51828
1.45561,54.60838,70.84809
1.45563,55.0208,71.26154
1.45565,55.28676,71.73134
1.45567,55.41411,72.09186
1.45569,55.59541,72.51249
1.45571,55.70535,72.89111
1.45573,55.8484,73.33802
1.45575,55.97404,73.7962
1.45576,56.13621,73.35373
1.45578,56.36428,73.80508
1.4558,56.51108,70.36397
1.45583,56.69373,68.10313
1.45584,56.85317,68.46025
1.45586,57.07952,68.70027
1.45588,57.3489,68.90648
1.4559,57.53942,69.10108
1.45591,57.77841,69.19257
1.45593,57.96243,69.46912
1.45595,58.24989,69.61354
1.45598,58.52678,69.74226
1.45599,58.7685,69.89657
1.45601,59.03173,69.92081
1.45603,59.26253,70.12361
1.45605,59.59507,70.22672
1.45607,59.89892,70.29535
1.45608,60.18195,70.42645
1.4561,60.49059,70.40288
1.45613,60.76339,70.53638
1.45615,61.14236,70.62481
1.45616,61.46022,70.65248
1.45618,61.7808,70.75387
1.4562,62.10855,70.69003
1.45622,62.43427,70.74841
1.45623,62.85079,70.81259
1.45625,63.19426,70.78221
1.45628,63.55683,70.85015
1.4563,63.90917,70.75046
1.45631,64.29292,70.73441
1.45633,64.73437,70.78391
1.45635,65.10822,70.72109
1.45637,65.51313,70.74464
1.45639,65.91463,70.61935
1.45641,65.67564,70.53195
1.45643,65.91395,70.54765
1.45645,65.44894,70.44045
1.45646,62.60257,70.41416
1.45648,62.22053,70.25745
1.4565,62.42674,70.08981
1.45652,62.71046,70.08264
1.45654,62.9689,69.94471
1.45656,63.20789,69.87984
1.45658,63.42571,69.74703
1.4566,63.65617,69.6074
1.45662,63.86067,69.6405
1.45663,64.05869,69.49746
1.45665,64.24647,69.67909
1.45667,64.4339,69.75318
1.4567,64.63227,69.58486
1.45671,64.79546,69.52785
1.45673,64.9467,69.34418
1.45675,65.07951,69.18952
1.45677,65.20857,69.01643
1.45678,65.34514,68.70369
1.4568,65.45303,68.61629
1.45682,65.57014,68.40632
1.45685,65.66335,68.21513
1.45686,65.76236,68.02598
1.45688,65.85351,67.68662
1.4569,65.91941,67.54289
1.45692,65.97028,67.32507
1.45694,66.01364,67.09086
1.45695,66.04198,66.89181
1.45698,66.07373,66.51728
1.457,66.08808,66.31208
1.45702,66.1031,66.05534
1.45703,66.10447,65.76411
1.45705,66.08774,65.52375
1.45707,66.08057,65.11338
1.45709,66.05155,64.82385
1.4571,66.00853,64.54969
1.45712,65.95596,64.20931
1.45715,65.87197,63.9488
1.45717,65.80848,63.51248
1.45718,65.72347,63.16048
1.4572,65.59441,62.84603
1.45722,65.48959,62.45443
1.45724,65.14578,62.14578
1.45726,64.70058,61.67532
1.45728,64.35235,61.24206
1.4573,64.18061,60.89962
1.45732,64.03312,60.47285
1.45734,63.86958,60.12803
1.45735,63.71424,59.65005
1.45737,63.55582,59.16967
1.45739,63.3957,59.54045
1.45741,63.19905,59.23761
1.45743,62.98293,60.00955
1.45745,62.77159,64.48685
1.45747,62.54046,64.43837
1.45749,62.32195,64.15944
1.4575,62.04336,63.92079
1.45752,61.775,63.73164
1.45754,61.50972,63.56742
1.45757,61.24888,63.3274
1.45758,60.98121,63.18469
1.4576,60.6514,63.01808
1.45762,60.34549,62.85933
1.45764,60.02763,62.72549
1.45765,59.7207,62.51586
1.45767,59.38544,62.40217
1.45769,58.99349,62.29394
1.45772,58.63808,62.17616
1.45773,58.27721,62.11368
1.45775,57.93101,61.97267
1.45777,57.5459,61.88561
1.45779,57.10889,61.80641
1.45781,56.71592,61.6934
1.45782,56.29632,61.63809
1.45785,56.4421,61.52713
1.45787,56.4264,61.45338
1.45789,56.10102,61.41548
1.4579,59.34684,61.35095
1.45792,60.02454,61.35198
1.45794,59.94772,61.3175
1.45796,59.68996,61.27277
1.45797,59.40215,61.26219
1.458,59.16384,61.20995
1.45802,58.90915,61.22361
1.45804,58.73775,61.20723
1.45805,58.50081,61.11129
1.45807,58.28026,61.12459
1.45809,58.0836,60.95116
1.45811,57.88353,60.733
1.45813,57.74731,60.65141
1.45815,57.53051,60.64117
1.45817,57.3564,60.71354
1.45819,57.18706,60.74871
1.45821,57.03241,60.817
1.45822,56.91769,60.92045
1.45824,56.72821,60.93069
1.45826,56.58754,61.02424
1.45828,56.42674,61.10413
1.4583,56.2772,61.21304
1.45832,56.1437,61.36497
1.45834,55.94535,61.43154
1.45836,55.81015,61.54285
1.45837,55.64798,61.65143
1.45839,55.55955,61.7518
1.45841,55.45236,61.92557
1.45844,55.30521,62.01161
1.45845,55.19733,62.15296
1.45847,55.0652,62.30011
1.45849,55.01638,62.40288
1.45851,54.92215,62.5753
1.45853,54.81837,62.69309
1.45854,54.74564,62.82692
1.45856,54.64493,62.99149
1.45859,54.62785,63.09732
1.4586,54.53157,63.29978
1.45862,54.46603,63.4541
1.45864,54.40662,63.6091
1.45866,54.35917,63.81634
1.45868,54.38614,63.96383
1.45869,54.31615,64.21443
1.45872,54.30078,64.43874
1.45874,54.2663,64.62038
1.45876,54.27723,64.85049
1.45877,54.33425,65.00515
1.45879,54.3042,65.24823
1.45881,54.32195,65.50838
1.45883,54.3257,65.70264
1.45884,54.39501,65.96247
1.45887,54.4889,66.17312
1.45889,54.5029,66.47083
1.45891,54.56743,66.80576
1.45892,54.59474,67.04442
1.45894,54.72311,67.32608
1.45896,54.82826,67.57258
1.45898,54.89756,67.8703
1.459,54.98872,68.24688
1.45902,55.06588,68.50362
1.45904,55.23966,68.82967
1.45906,55.36871,69.12637
1.45908,55.48854,69.477
1.45909,55.63194,69.91708
1.45911,55.80948,70.2305
1.45913,56.04368,70.57873
1.45916,56.40593,70.91776
1.45917,56.91053,71.26771
1.45919,57.27926,71.74262
1.45921,57.52166,72.08745
1.45923,57.81391,72.47051
1.45924,58.00715,72.86962
1.45926,58.13996,73.2585
1.45928,58.21849,73.76994
1.45931,58.36597,73.43126
1.45932,58.57116,73.674
1.45934,58.71865,72.94064
1.45936,58.90882,68.34385
1.45938,59.0751,68.36195
1.4594,59.32876,68.67878
1.45941,59.60599,68.89422
1.45943,59.83474,69.18033
1.45946,60.10514,69.23051
1.45948,60.32911,69.32167
1.45949,60.65482,69.44526
1.45951,60.95902,69.48043
1.45953,61.23966,69.59889
1.45955,61.54283,69.57772
1.45956,61.82176,69.64737
1.45959,62.1997,69.7771
1.45961,62.53498,69.78905
1.45963,62.86922,69.89591
1.45964,63.21267,69.86381
1.45966,63.54795,69.88361
1.45968,63.97198,70.01335
1.4597,64.32808,70.00754
1.45971,64.69612,70.0847
1.45974,65.05563,70.0393
1.45976,64.91225,69.99048
1.45978,64.92351,70.09632
1.45979,65.17139,70.0475
1.45981,61.89006,70.07788
1.45983,61.15022,70.01438
1.45985,61.24172,69.90375
1.45987,61.47422,69.98398
1.45989,61.68555,69.91569
1.45991,61.87402,69.89862
1.45993,62.04062,69.8177
1.45995,62.21441,69.66714
1.45996,62.37829,69.7682
1.45998,62.52749,69.67534
1.46,62.67088,69.7798
1.46002,62.79652,69.96348
1.46004,62.93719,69.89827
1.46006,63.05565,69.90167
1.46008,63.16525,69.76271
1.4601,63.24957,69.63877
1.46011,63.33219,69.52098
1.46013,63.4189,69.25434
1.46015,63.48787,69.1922
1.46018,63.55751,69.03345
1.46019,63.61589,68.86001
1.46021,63.66779,68.72823
1.46023,63.72345,68.43051
1.46025,63.75451,68.30487
1.46027,63.77671,68.14031
1.46028,63.78491,67.92897
1.4603,63.78423,67.78421
1.46033,63.77978,67.45952
1.46035,63.7668,67.27414
1.46036,63.75382,67.08055
1.46038,63.73642,66.82551
1.4604,63.70091,66.64798
1.46042,63.66369,66.29735
1.46043,63.61146,66.03172
1.46046,63.54318,65.82415
1.46048,63.47524,65.52712
1.4605,63.37521,65.33115
1.46051,63.28985,64.96071
1.46053,63.19561,64.63945
1.46055,63.10275,64.39534
1.46057,62.99759,64.0546
1.46059,62.86103,63.8064
1.46061,62.74256,63.41207
1.46063,62.60497,63.01227
1.46065,62.45987,62.75176
1.46067,62.29941,62.37997
1.46068,62.099,62.09796
1.4607,61.93375,61.69202
1.46072,61.7494,61.23965
1.46074,61.52372,60.93784
1.46076,61.30522,60.53667
1.46078,60.89689,60.19492
1.4608,60.34004,59.76371
1.46082,59.87743,59.24135
1.46083,59.5821,58.90608
1.46085,59.3158,58.48375
1.46087,59.04439,58.10205
1.4609,58.78696,57.66811
1.46091,58.52578,57.11365
1.46093,58.26904,57.35059
1.46095,57.95528,57.22768
1.46097,57.64016,56.92621
1.46098,57.32333,62.1512
1.461,57.00205,62.35742
1.46102,56.68625,62.03068
1.46105,56.29738,61.78521
1.46106,55.93854,61.54417
1.46108,55.57631,61.38848
1.4611,55.22875,61.13582
1.46112,54.85183,60.95555
1.46114,54.37488,60.78894
1.46115,53.94846,60.58546
1.46118,53.61114,60.46391
1.4612,53.60022,60.26384
1.46122,53.91603,60.08836
1.46123,53.52101,59.97978
1.46125,56.33801,59.81932
1.46127,57.50941,59.76776
1.46129,57.56642,59.6551
1.4613,57.38718,59.51307
1.46133,57.1236,59.39596
1.46135,56.91568,59.21603
1.46137,56.69308,59.19521
1.46138,56.54661,59.23038
1.4614,56.36771,59.10816
1.46142,56.15774,59.11362
1.46144,55.99284,59.03169
1.46146,55.80575,58.77598
1.46148,55.69138,58.63498
1.4615,55.52169,58.52744
1.46152,55.3544,58.55577
1.46154,55.21271,58.54349
1.46155,55.05669,58.57012
1.46157,54.97202,58.62544
1.46159,54.81155,58.55954
1.46162,54.68659,58.60018
1.46163,54.56881,58.62033
1.46165,54.45819,58.67632
1.46167,54.40049,58.78454
1.46169,54.2605,58.76167
1.4617,54.1673,58.82928
1.46172,54.0635,58.87025
1.46174,53.99932,58.91839
1.46177,53.96175,59.03516
1.46178,53.84772,59.03141
1.4618,53.78525,59.12154
1.46182,53.70023,59.2185
1.46184,53.68759,59.29771
1.46185,53.66541,59.4732
1.46187,53.59063,59.53294
1.46189,53.5343,59.64937
1.46192,53.4469,59.77262
1.46193,53.4452,59.85286
