"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yiiE",0.919211652669669,2.78910008789361,1.56603595369474,1.7809936491645,0.0749134882457887,0.102429643363314
"yiiF",5.23555006670734,-0.923218176911474,0.646850989402116,-1.42725015813117,0.153507801488283,0.198539361453984
"yiiG",4.03679185500305,0.146564875291817,0.689699056994792,0.212505546883652,0.831712650817566,0.864683356924145
"yiiM",460.559566038619,1.45385151233716,0.113934776144575,12.7603841560396,2.7285214889333e-37,1.84243186918835e-36
"yiiQ",44.4184779567676,-3.10277929419667,0.379643377498505,-8.17287875437494,3.0111655922161e-16,1.0312037179746e-15
"yiiR",53.8706137456697,1.05320107662963,0.262358168624565,4.0143635784284,5.96064066228786e-05,0.000112592956748142
"yiiS",261.148473943994,1.55871262514839,0.130681537838289,11.9275656755525,8.50235744457097e-33,5.09765236167861e-32
"yiiX",28.2035231355805,0.0166174782946842,0.284143667468677,0.0584826628118188,0.953364171928204,0.963077872487115
"yijD",125.899804387176,0.845137455512643,0.156017098198683,5.41695407279262,6.06229046658359e-08,1.39384676168904e-07
"yijE",15.9471221892048,-0.231227060609913,0.375866304302288,-0.615184330074851,0.538432995049061,0.605664169711368
"yijF",3.25623900011106,-0.243766636258872,0.754426319640846,-0.3231152332741,0.746607974043372,0.793039303497859
"yijO",23.0837219736005,-0.317807363250313,0.308858072176329,-1.02897541583072,0.303491227383359,0.36684265218952
"yjaA",20.1409534241111,2.92273059073523,0.356848548014239,8.1903950765651,2.60370069122828e-16,8.96193336989242e-16
"yjaB",40.8062015007294,1.86084329154437,0.262560011683363,7.08730655370503,1.36747251363295e-12,4.00488167717431e-12
"yjaG",126.924751389257,-0.968310916153658,0.190289297755207,-5.08862520160917,3.60668629675292e-07,7.89083950285287e-07
"yjaH",25.1168049529142,-2.18153255446742,0.44858210174229,-4.86317342130763,1.15518550582218e-06,2.46889015834236e-06
"yjaZ",11.2529345884064,-0.919814530021675,0.453515937314473,-2.02818568068064,0.0425413007925635,0.0607412672011839
"yjbB",212.535233643932,0.324142090138423,0.134858621289507,2.40356965716395,0.0162358735109135,0.0246724582511639
"yjbD",69.5022362068484,-2.27110848325651,0.259924559322448,-8.73756788960869,2.38182557018309e-18,8.99825366430694e-18
"yjbE",23.6130746406366,2.11805661361746,0.307234493219932,6.89394146932997,5.42673596795233e-12,1.55349871195255e-11
